,time,username,likes
3220590,2018-03-05 05:00:00+00,invisalign,272342
3220744,2018-03-05 05:00:00+00,Starbucks,37218579
3220801,2018-03-05 05:00:00+00,AMD,2687685
3220842,2018-03-05 05:00:00+00,XilinxInc,20857
3220857,2018-03-05 05:00:00+00,netflix,43839656
3220960,2018-03-05 05:00:00+00,Microsoft,12481902
3221056,2018-03-05 05:00:00+00,VeriskAnalytics,596
3221085,2018-03-05 05:00:00+00,FOXTV,2548831
3221137,2018-03-05 05:00:00+00,autodesk,1200152
3221217,2018-03-05 05:00:00+00,GileadSciences,5141
3221294,2018-03-05 05:00:00+00,bookingcom,9841162
3221296,2018-03-05 05:00:00+00,nxpsemi,78053
3221306,2018-03-05 05:00:00+00,Activision,881197
3221400,2018-03-05 05:00:00+00,TripAdvisor,5561168
3221426,2018-03-05 05:00:00+00,microchiptechnology,354801
3221442,2018-03-05 05:00:00+00,EA,4653473
3221452,2018-03-05 05:00:00+00,Cisco,1171205
3221505,2018-03-05 05:00:00+00,workday,16614
3221587,2018-03-05 05:00:00+00,Adobe,1149163
3221699,2018-03-05 05:00:00+00,Cognizant,341266
3221751,2018-03-05 05:00:00+00,Google,25730376
3221802,2018-03-05 05:00:00+00,Costco,1705954
3221838,2018-03-05 05:00:00+00,oreillyautoparts,660402
3221872,2018-03-05 05:00:00+00,MaximIntegrated,7437
3221906,2018-03-05 05:00:00+00,ANSYSInc,98613
3222038,2018-03-05 05:00:00+00,MonsterEnergy,26424267
3222114,2018-03-05 05:00:00+00,CDWCorporation,111613
3222370,2018-03-05 05:00:00+00,LamResearchCorporation,59972
3222377,2018-03-05 05:00:00+00,Intel,38899704
3222543,2018-03-05 05:00:00+00,PepsiCo,250601
3222573,2018-03-05 05:00:00+00,AutomaticDataProcessing,40912
3222580,2018-03-05 05:00:00+00,siriusxm,1264426
3222604,2018-03-05 05:00:00+00,MarvellSemiconductor,1867
3222738,2018-03-05 05:00:00+00,splunk,63992
3222795,2018-03-05 05:00:00+00,mondelezinternational,194638
3222840,2018-03-05 05:00:00+00,intuit,232576
3222904,2018-03-05 05:00:00+00,DocuSign,197345
3222910,2018-03-05 05:00:00+00,dollartree,2483375
3223029,2018-03-06 05:00:00+00,NVIDIA,2230296
3223237,2018-03-06 05:00:00+00,AMD,2687710
3223292,2018-03-06 05:00:00+00,XilinxInc,20858
3223316,2018-03-06 05:00:00+00,splunk,64006
3223404,2018-03-06 05:00:00+00,Atlassian,173622
3223417,2018-03-06 05:00:00+00,netflix,43865193
3223531,2018-03-06 05:00:00+00,fastenalcompany,19895
3223582,2018-03-06 05:00:00+00,asml,22372
3223651,2018-03-06 05:00:00+00,Cerner,21798
3223745,2018-03-06 05:00:00+00,illuminainc,15145
3223768,2018-03-06 05:00:00+00,AutomaticDataProcessing,40927
3223785,2018-03-06 05:00:00+00,ANSYSInc,98705
3223809,2018-03-06 05:00:00+00,Microsoft,12484163
3223849,2018-03-06 05:00:00+00,MercadoLibre,9069701
3224030,2018-03-06 05:00:00+00,Amazon,28672493
3224068,2018-03-06 05:00:00+00,Copart,579542
3224127,2018-03-06 05:00:00+00,Synopsys,21412
3224162,2018-03-06 05:00:00+00,NetEaseOfficial,10306
3224183,2018-03-06 05:00:00+00,VeriskAnalytics,596
3224214,2018-03-06 05:00:00+00,AnalogDevicesInc,119112
3224250,2018-03-06 05:00:00+00,MonsterEnergy,26422980
3224273,2018-03-06 05:00:00+00,Fiserv,14071
3224304,2018-03-06 05:00:00+00,FOXTV,2548893
3224356,2018-03-06 05:00:00+00,PepsiCo,250712
3224442,2018-03-06 05:00:00+00,Verisign,317766
3224511,2018-03-06 05:00:00+00,autodesk,1200405
3224633,2018-03-06 05:00:00+00,IDEXX,46880
3224714,2018-03-06 05:00:00+00,GileadSciences,5178
3224820,2018-03-06 05:00:00+00,CDWCorporation,111658
3224874,2018-03-06 05:00:00+00,americanelectricpower,16082
3224899,2018-03-06 05:00:00+00,PACCARFinancial,690
3225041,2018-03-06 05:00:00+00,OfficialCSX,158596
3225085,2018-03-06 05:00:00+00,siriusxm,1264711
3225107,2018-03-06 05:00:00+00,mondelezinternational,194676
3225131,2018-03-06 05:00:00+00,facebook,207503395
3225155,2018-03-06 05:00:00+00,bookingcom,9846057
3225166,2018-03-06 05:00:00+00,nxpsemi,78054
3225203,2018-03-06 05:00:00+00,Activision,881278
3225477,2018-03-06 05:00:00+00,DocuSign,197332
3225499,2018-03-06 05:00:00+00,MarvellSemiconductor,1867
3225503,2018-03-06 05:00:00+00,Cisco,1171228
3225509,2018-03-06 05:00:00+00,marriottinternational,361226
3225567,2018-03-06 05:00:00+00,dollartree,2483301
3225586,2018-03-06 05:00:00+00,skyworksinc,3708
3225694,2018-03-06 05:00:00+00,microchiptechnology,354792
3225760,2018-03-06 05:00:00+00,EA,4653108
3225894,2018-03-06 05:00:00+00,Qualcomm,2799212
3226012,2018-03-06 05:00:00+00,workday,16617
3226235,2018-03-06 05:00:00+00,Cintas,19721
3226264,2018-03-06 05:00:00+00,Broadcom,12731
3226293,2018-03-06 05:00:00+00,lululemon,1987462
3226329,2018-03-06 05:00:00+00,Adobe,1149195
3226434,2018-03-06 05:00:00+00,tesla,2631637
3226461,2018-03-06 05:00:00+00,intuit,232580
3226716,2018-03-06 05:00:00+00,PayPal,5783161
3226720,2018-03-06 05:00:00+00,TripAdvisor,5564796
3226788,2018-03-06 05:00:00+00,Cognizant,341304
3226895,2018-03-06 05:00:00+00,LamResearchCorporation,60067
3226904,2018-03-06 05:00:00+00,dexcom,79906
3226951,2018-03-06 05:00:00+00,Walgreens,4519536
3226968,2018-03-06 05:00:00+00,Intel,38897816
3226972,2018-03-06 05:00:00+00,Paychex,15266
3226986,2018-03-06 05:00:00+00,Google,25733705
3227005,2018-03-06 05:00:00+00,checkpointsoftware,39821
3227083,2018-03-06 05:00:00+00,invisalign,272461
3227152,2018-03-06 05:00:00+00,xcelenergy,23389
3227196,2018-03-06 05:00:00+00,Costco,1706394
3227342,2018-03-06 05:00:00+00,oreillyautoparts,660402
3227460,2018-03-06 05:00:00+00,MaximIntegrated,7441
3227476,2018-03-06 05:00:00+00,Starbucks,37217306
3227550,2018-03-07 05:00:00+00,xcelenergy,23399
3227573,2018-03-07 05:00:00+00,Verisign,317726
3227635,2018-03-07 05:00:00+00,workday,16623
3227717,2018-03-07 05:00:00+00,Walgreens,4519741
3227728,2018-03-07 05:00:00+00,PayPal,5783797
3227800,2018-03-07 05:00:00+00,AutomaticDataProcessing,40934
3227807,2018-03-07 05:00:00+00,Synopsys,21413
3228333,2018-03-07 05:00:00+00,PepsiCo,250833
3228517,2018-03-07 05:00:00+00,Costco,1707011
3228529,2018-03-07 05:00:00+00,Fiserv,14076
3228546,2018-03-07 05:00:00+00,mondelezinternational,194759
3228556,2018-03-07 05:00:00+00,Cerner,21799
3228665,2018-03-07 05:00:00+00,oreillyautoparts,660395
3228725,2018-03-07 05:00:00+00,Copart,580084
3228735,2018-03-07 05:00:00+00,DocuSign,197327
3228771,2018-03-07 05:00:00+00,Google,25737525
3228808,2018-03-07 05:00:00+00,Cisco,1171388
3228844,2018-03-07 05:00:00+00,VeriskAnalytics,596
3228874,2018-03-07 05:00:00+00,Starbucks,37216154
3228926,2018-03-07 05:00:00+00,Paychex,15267
3228930,2018-03-07 05:00:00+00,tesla,2633587
3229008,2018-03-07 05:00:00+00,americanelectricpower,16088
3229116,2018-03-07 05:00:00+00,intuit,232579
3229158,2018-03-07 05:00:00+00,Intel,38894939
3229187,2018-03-07 05:00:00+00,CDWCorporation,111692
3229218,2018-03-07 05:00:00+00,ANSYSInc,98784
3229259,2018-03-07 05:00:00+00,LamResearchCorporation,60059
3229361,2018-03-07 05:00:00+00,illuminainc,15147
3229393,2018-03-07 05:00:00+00,Broadcom,12739
3229407,2018-03-07 05:00:00+00,IDEXX,46902
3229469,2018-03-07 05:00:00+00,Qualcomm,2799238
3229484,2018-03-07 05:00:00+00,Cintas,19723
3229486,2018-03-07 05:00:00+00,lululemon,1988036
3229553,2018-03-07 05:00:00+00,XilinxInc,20858
3229568,2018-03-07 05:00:00+00,Microsoft,12486849
3229583,2018-03-07 05:00:00+00,autodesk,1200596
3229890,2018-03-07 05:00:00+00,Adobe,1149255
3230037,2018-03-07 05:00:00+00,Amazon,28675128
3230097,2018-03-07 05:00:00+00,AMD,2687764
3230153,2018-03-07 05:00:00+00,Activision,881320
3230290,2018-03-07 05:00:00+00,marriottinternational,361259
3230347,2018-03-07 05:00:00+00,NetEaseOfficial,10375
3230394,2018-03-07 05:00:00+00,NVIDIA,2230203
3230511,2018-03-07 05:00:00+00,MonsterEnergy,26422590
3230585,2018-03-07 05:00:00+00,dollartree,2483185
3230604,2018-03-07 05:00:00+00,fastenalcompany,19907
3230696,2018-03-07 05:00:00+00,facebook,207517710
3230776,2018-03-07 05:00:00+00,dexcom,80092
3230868,2018-03-07 05:00:00+00,microchiptechnology,354787
3230870,2018-03-07 05:00:00+00,EA,4652788
3231055,2018-03-07 05:00:00+00,TripAdvisor,5567786
3231131,2018-03-07 05:00:00+00,MaximIntegrated,7443
3231186,2018-03-07 05:00:00+00,GileadSciences,5235
3231309,2018-03-07 05:00:00+00,Cognizant,341369
3231365,2018-03-07 05:00:00+00,netflix,43902068
3231384,2018-03-07 05:00:00+00,invisalign,272563
3231444,2018-03-07 05:00:00+00,skyworksinc,3712
3231512,2018-03-07 05:00:00+00,Atlassian,173769
3231658,2018-03-07 05:00:00+00,siriusxm,1265074
3231660,2018-03-07 05:00:00+00,MarvellSemiconductor,1866
3231671,2018-03-07 05:00:00+00,splunk,64033
3231713,2018-03-07 05:00:00+00,asml,22394
3231722,2018-03-07 05:00:00+00,MercadoLibre,9083196
3231754,2018-03-07 05:00:00+00,PACCARFinancial,690
3231759,2018-03-07 05:00:00+00,OfficialCSX,158643
3231878,2018-03-07 05:00:00+00,FOXTV,2548974
3231891,2018-03-07 05:00:00+00,bookingcom,9855773
3231892,2018-03-07 05:00:00+00,nxpsemi,78062
3231956,2018-03-07 05:00:00+00,checkpointsoftware,39899
3231997,2018-03-07 05:00:00+00,AnalogDevicesInc,119142
3232079,2018-03-08 05:00:00+00,facebook,207542518
3232090,2018-03-08 05:00:00+00,FOXTV,2548973
3232158,2018-03-08 05:00:00+00,invisalign,272682
3232159,2018-03-08 05:00:00+00,PepsiCo,250914
3232194,2018-03-08 05:00:00+00,Paychex,15274
3232245,2018-03-08 05:00:00+00,xcelenergy,23432
3232401,2018-03-08 05:00:00+00,asml,22420
3232574,2018-03-08 05:00:00+00,MonsterEnergy,26421546
3232617,2018-03-08 05:00:00+00,lululemon,1988750
3232666,2018-03-08 05:00:00+00,tesla,2636138
3232675,2018-03-08 05:00:00+00,Cintas,19735
3232688,2018-03-08 05:00:00+00,splunk,64080
3232712,2018-03-08 05:00:00+00,Activision,881357
3232766,2018-03-08 05:00:00+00,microchiptechnology,354781
3232776,2018-03-08 05:00:00+00,Fiserv,14086
3232803,2018-03-08 05:00:00+00,XilinxInc,20858
3232919,2018-03-08 05:00:00+00,skyworksinc,3716
3232954,2018-03-08 05:00:00+00,CDWCorporation,111755
3233017,2018-03-08 05:00:00+00,intuit,232566
3233131,2018-03-08 05:00:00+00,dollartree,2484258
3233160,2018-03-08 05:00:00+00,AutomaticDataProcessing,40956
3233188,2018-03-08 05:00:00+00,Verisign,317716
3233197,2018-03-08 05:00:00+00,Adobe,1149418
3233208,2018-03-08 05:00:00+00,VeriskAnalytics,596
3233242,2018-03-08 05:00:00+00,DocuSign,197339
3233358,2018-03-08 05:00:00+00,marriottinternational,361303
3233375,2018-03-08 05:00:00+00,mondelezinternational,194838
3233422,2018-03-08 05:00:00+00,MarvellSemiconductor,1867
3233450,2018-03-08 05:00:00+00,Costco,1707494
3233507,2018-03-08 05:00:00+00,TripAdvisor,5570375
3233530,2018-03-08 05:00:00+00,siriusxm,1265393
3233577,2018-03-08 05:00:00+00,Walgreens,4519915
3233611,2018-03-08 05:00:00+00,checkpointsoftware,39955
3233801,2018-03-08 05:00:00+00,dexcom,80210
3233873,2018-03-08 05:00:00+00,GileadSciences,5273
3233917,2018-03-08 05:00:00+00,fastenalcompany,19921
3233927,2018-03-08 05:00:00+00,Cisco,1171548
3233953,2018-03-08 05:00:00+00,PayPal,5784690
3234037,2018-03-08 05:00:00+00,autodesk,1200861
3234068,2018-03-08 05:00:00+00,Atlassian,173840
3234089,2018-03-08 05:00:00+00,nxpsemi,78055
3234123,2018-03-08 05:00:00+00,IDEXX,46933
3234173,2018-03-08 05:00:00+00,bookingcom,9863758
3234223,2018-03-08 05:00:00+00,Cognizant,341417
3234224,2018-03-08 05:00:00+00,netflix,43945623
3234377,2018-03-08 05:00:00+00,Amazon,28677939
3234474,2018-03-08 05:00:00+00,Google,25742461
3234535,2018-03-08 05:00:00+00,NetEaseOfficial,10519
3234580,2018-03-08 05:00:00+00,MercadoLibre,9096188
3234658,2018-03-08 05:00:00+00,Broadcom,12744
3234722,2018-03-08 05:00:00+00,ANSYSInc,98870
3234786,2018-03-08 05:00:00+00,AMD,2688107
3234824,2018-03-08 05:00:00+00,Intel,38893856
3234892,2018-03-08 05:00:00+00,MaximIntegrated,7443
3234911,2018-03-08 05:00:00+00,illuminainc,15157
3234982,2018-03-08 05:00:00+00,EA,4652620
3235044,2018-03-08 05:00:00+00,Qualcomm,2799315
3235061,2018-03-08 05:00:00+00,workday,16627
3235242,2018-03-08 05:00:00+00,AnalogDevicesInc,119178
3235331,2018-03-08 05:00:00+00,americanelectricpower,16093
3235380,2018-03-08 05:00:00+00,Microsoft,12489677
3235421,2018-03-08 05:00:00+00,Starbucks,37214868
3235509,2018-03-08 05:00:00+00,NVIDIA,2230213
3235695,2018-03-08 05:00:00+00,Synopsys,21416
3235696,2018-03-08 05:00:00+00,LamResearchCorporation,60066
3235718,2018-03-08 05:00:00+00,oreillyautoparts,660444
3235991,2018-03-08 05:00:00+00,PACCARFinancial,691
3236088,2018-03-08 05:00:00+00,OfficialCSX,158708
3236196,2018-03-08 05:00:00+00,Cerner,21805
3236396,2018-03-08 05:00:00+00,Copart,580645
3236643,2018-03-09 05:00:00+00,checkpointsoftware,40039
3236848,2018-03-09 05:00:00+00,skyworksinc,3719
3236868,2018-03-09 05:00:00+00,VeriskAnalytics,597
3236916,2018-03-09 05:00:00+00,autodesk,1201045
3236922,2018-03-09 05:00:00+00,netflix,43980501
3236937,2018-03-09 05:00:00+00,mondelezinternational,194877
3236952,2018-03-09 05:00:00+00,ANSYSInc,98933
3237088,2018-03-09 05:00:00+00,Google,25746875
3237119,2018-03-09 05:00:00+00,asml,22458
3237136,2018-03-09 05:00:00+00,MonsterEnergy,26420124
3237182,2018-03-09 05:00:00+00,CDWCorporation,111820
3237224,2018-03-09 05:00:00+00,Adobe,1150060
3237383,2018-03-09 05:00:00+00,AMD,2688287
3237415,2018-03-09 05:00:00+00,Intel,38889924
3237461,2018-03-09 05:00:00+00,workday,16636
3237470,2018-03-09 05:00:00+00,AnalogDevicesInc,119200
3237478,2018-03-09 05:00:00+00,Microsoft,12491954
3237519,2018-03-09 05:00:00+00,LamResearchCorporation,60066
3237607,2018-03-09 05:00:00+00,Copart,581211
3237658,2018-03-09 05:00:00+00,PepsiCo,252316
3237664,2018-03-09 05:00:00+00,Cerner,21806
3237673,2018-03-09 05:00:00+00,invisalign,272772
3237683,2018-03-09 05:00:00+00,facebook,207579068
3237790,2018-03-09 05:00:00+00,splunk,64129
3237879,2018-03-09 05:00:00+00,intuit,232543
3237906,2018-03-09 05:00:00+00,XilinxInc,20861
3237911,2018-03-09 05:00:00+00,dollartree,2485580
3237935,2018-03-09 05:00:00+00,DocuSign,197324
3237991,2018-03-09 05:00:00+00,MarvellSemiconductor,1868
3238003,2018-03-09 05:00:00+00,TripAdvisor,5572151
3238015,2018-03-09 05:00:00+00,siriusxm,1265657
3238109,2018-03-09 05:00:00+00,fastenalcompany,19930
3238153,2018-03-09 05:00:00+00,nxpsemi,78062
3238170,2018-03-09 05:00:00+00,bookingcom,9883274
3238330,2018-03-09 05:00:00+00,MaximIntegrated,7445
3238374,2018-03-09 05:00:00+00,EA,4652645
3238427,2018-03-09 05:00:00+00,Synopsys,21417
3238509,2018-03-09 05:00:00+00,Paychex,15282
3238624,2018-03-09 05:00:00+00,PACCARFinancial,691
3238665,2018-03-09 05:00:00+00,Fiserv,14094
3238799,2018-03-09 05:00:00+00,FOXTV,2548936
3238912,2018-03-09 05:00:00+00,xcelenergy,23448
3239068,2018-03-09 05:00:00+00,lululemon,1989582
3239086,2018-03-09 05:00:00+00,tesla,2638664
3239094,2018-03-09 05:00:00+00,Cintas,19741
3239110,2018-03-09 05:00:00+00,Activision,882470
3239130,2018-03-09 05:00:00+00,microchiptechnology,354776
3239313,2018-03-09 05:00:00+00,Verisign,317674
3239367,2018-03-09 05:00:00+00,AutomaticDataProcessing,40965
3239414,2018-03-09 05:00:00+00,Costco,1707868
3239447,2018-03-09 05:00:00+00,marriottinternational,361313
3239551,2018-03-09 05:00:00+00,Walgreens,4520085
3239660,2018-03-09 05:00:00+00,dexcom,80303
3239699,2018-03-09 05:00:00+00,GileadSciences,5301
3239731,2018-03-09 05:00:00+00,Atlassian,173932
3239733,2018-03-09 05:00:00+00,Cisco,1171573
3239736,2018-03-09 05:00:00+00,PayPal,5785252
3239822,2018-03-09 05:00:00+00,IDEXX,46951
3239871,2018-03-09 05:00:00+00,Cognizant,341474
3239946,2018-03-09 05:00:00+00,Amazon,28678749
3240023,2018-03-09 05:00:00+00,NetEaseOfficial,10644
3240087,2018-03-09 05:00:00+00,Broadcom,12751
3240209,2018-03-09 05:00:00+00,illuminainc,15174
3240277,2018-03-09 05:00:00+00,Qualcomm,2799104
3240425,2018-03-09 05:00:00+00,americanelectricpower,16094
3240446,2018-03-09 05:00:00+00,Starbucks,37213279
3240508,2018-03-09 05:00:00+00,NVIDIA,2230089
3240648,2018-03-09 05:00:00+00,oreillyautoparts,660664
3240795,2018-03-09 05:00:00+00,OfficialCSX,158737
3240921,2018-03-09 05:00:00+00,MercadoLibre,9106125
3241013,2018-03-10 05:00:00+00,dollartree,2486795
3241113,2018-03-10 05:00:00+00,americanelectricpower,16099
3241398,2018-03-10 05:00:00+00,AMD,2688859
3241400,2018-03-10 05:00:00+00,Paychex,15282
3241564,2018-03-10 05:00:00+00,Activision,883246
3241579,2018-03-10 05:00:00+00,tesla,2640887
3241588,2018-03-10 05:00:00+00,microchiptechnology,354769
3241706,2018-03-10 05:00:00+00,dexcom,80401
3241727,2018-03-10 05:00:00+00,Cisco,1171623
3241878,2018-03-10 05:00:00+00,Starbucks,37212067
3242058,2018-03-10 05:00:00+00,checkpointsoftware,40107
3242092,2018-03-10 05:00:00+00,VeriskAnalytics,598
3242161,2018-03-10 05:00:00+00,Adobe,1150331
3242214,2018-03-10 05:00:00+00,workday,16645
3242216,2018-03-10 05:00:00+00,Microsoft,12495450
3242275,2018-03-10 05:00:00+00,invisalign,272889
3242317,2018-03-10 05:00:00+00,XilinxInc,20860
3242331,2018-03-10 05:00:00+00,TripAdvisor,5574078
3242367,2018-03-10 05:00:00+00,nxpsemi,78070
3242374,2018-03-10 05:00:00+00,bookingcom,9894231
3242390,2018-03-10 05:00:00+00,MaximIntegrated,7446
3242531,2018-03-10 05:00:00+00,FOXTV,2550089
3242651,2018-03-10 05:00:00+00,xcelenergy,23456
3242659,2018-03-10 05:00:00+00,autodesk,1201276
3242703,2018-03-10 05:00:00+00,lululemon,1990214
3242719,2018-03-10 05:00:00+00,Cintas,19755
3242863,2018-03-10 05:00:00+00,Verisign,317656
3242906,2018-03-10 05:00:00+00,Costco,1708421
3242950,2018-03-10 05:00:00+00,AutomaticDataProcessing,40975
3242957,2018-03-10 05:00:00+00,marriottinternational,361357
3243022,2018-03-10 05:00:00+00,Walgreens,4520264
3243081,2018-03-10 05:00:00+00,NetEaseOfficial,10725
3243125,2018-03-10 05:00:00+00,GileadSciences,5344
3243147,2018-03-10 05:00:00+00,PayPal,5786307
3243210,2018-03-10 05:00:00+00,IDEXX,46964
3243228,2018-03-10 05:00:00+00,Cognizant,341547
3243293,2018-03-10 05:00:00+00,Amazon,28679932
3243387,2018-03-10 05:00:00+00,Broadcom,12753
3243466,2018-03-10 05:00:00+00,illuminainc,15218
3243505,2018-03-10 05:00:00+00,Qualcomm,2799100
3243658,2018-03-10 05:00:00+00,NVIDIA,2230071
3243759,2018-03-10 05:00:00+00,oreillyautoparts,660993
3243860,2018-03-10 05:00:00+00,OfficialCSX,158755
3243939,2018-03-10 05:00:00+00,MercadoLibre,9117079
3244191,2018-03-10 05:00:00+00,Synopsys,21417
3244232,2018-03-10 05:00:00+00,skyworksinc,3721
3244277,2018-03-10 05:00:00+00,netflix,44017713
3244294,2018-03-10 05:00:00+00,ANSYSInc,98983
3244378,2018-03-10 05:00:00+00,mondelezinternational,194958
3244393,2018-03-10 05:00:00+00,Google,25752561
3244405,2018-03-10 05:00:00+00,asml,22461
3244417,2018-03-10 05:00:00+00,MonsterEnergy,26419369
3244451,2018-03-10 05:00:00+00,CDWCorporation,111893
3244614,2018-03-10 05:00:00+00,Intel,38888201
3244654,2018-03-10 05:00:00+00,AnalogDevicesInc,119219
3244686,2018-03-10 05:00:00+00,LamResearchCorporation,60105
3244749,2018-03-10 05:00:00+00,Copart,581671
3244776,2018-03-10 05:00:00+00,PepsiCo,252578
3244796,2018-03-10 05:00:00+00,Cerner,21812
3244797,2018-03-10 05:00:00+00,facebook,207604385
3244869,2018-03-10 05:00:00+00,splunk,64198
3244923,2018-03-10 05:00:00+00,intuit,232540
3244960,2018-03-10 05:00:00+00,DocuSign,197307
3244994,2018-03-10 05:00:00+00,MarvellSemiconductor,1873
3245015,2018-03-10 05:00:00+00,siriusxm,1265934
3245070,2018-03-10 05:00:00+00,fastenalcompany,19936
3245249,2018-03-10 05:00:00+00,EA,4652589
3245364,2018-03-10 05:00:00+00,Fiserv,14096
3245425,2018-03-10 05:00:00+00,PACCARFinancial,691
3245465,2018-03-10 05:00:00+00,Atlassian,174018
3245550,2018-03-11 05:00:00+00,MaximIntegrated,7449
3245772,2018-03-11 05:00:00+00,GileadSciences,5369
3245784,2018-03-11 05:00:00+00,Cognizant,341628
3245971,2018-03-11 05:00:00+00,PepsiCo,252649
3246129,2018-03-11 05:00:00+00,Activision,883497
3246218,2018-03-11 05:00:00+00,Adobe,1150518
3246246,2018-03-11 05:00:00+00,workday,16651
3246248,2018-03-11 05:00:00+00,Microsoft,12499602
3246316,2018-03-11 05:00:00+00,XilinxInc,20858
3246336,2018-03-11 05:00:00+00,nxpsemi,78076
3246338,2018-03-11 05:00:00+00,bookingcom,9908676
3246430,2018-03-11 05:00:00+00,FOXTV,2551622
3246518,2018-03-11 05:00:00+00,autodesk,1201533
3246538,2018-03-11 05:00:00+00,lululemon,1990816
3246548,2018-03-11 05:00:00+00,Cintas,19768
3246687,2018-03-11 05:00:00+00,marriottinternational,361400
3246688,2018-03-11 05:00:00+00,AutomaticDataProcessing,40978
3246722,2018-03-11 05:00:00+00,Walgreens,4520531
3246764,2018-03-11 05:00:00+00,NetEaseOfficial,10851
3246802,2018-03-11 05:00:00+00,PayPal,5787565
3246840,2018-03-11 05:00:00+00,IDEXX,46987
3246841,2018-03-11 05:00:00+00,Amazon,28681411
3246962,2018-03-11 05:00:00+00,Broadcom,12759
3247002,2018-03-11 05:00:00+00,illuminainc,15249
3247025,2018-03-11 05:00:00+00,Qualcomm,2799223
3247121,2018-03-11 05:00:00+00,NVIDIA,2230198
3247238,2018-03-11 05:00:00+00,OfficialCSX,158769
3247281,2018-03-11 05:00:00+00,MercadoLibre,9127819
3247496,2018-03-11 05:00:00+00,ANSYSInc,98993
3247565,2018-03-11 05:00:00+00,asml,22464
3247571,2018-03-11 05:00:00+00,MonsterEnergy,26418505
3247577,2018-03-11 05:00:00+00,CDWCorporation,111969
3247686,2018-03-11 05:00:00+00,Intel,38889230
3247723,2018-03-11 05:00:00+00,Synopsys,21418
3247733,2018-03-11 05:00:00+00,AnalogDevicesInc,119241
3247734,2018-03-11 05:00:00+00,LamResearchCorporation,60139
3247796,2018-03-11 05:00:00+00,facebook,207638897
3247838,2018-03-11 05:00:00+00,splunk,64263
3247874,2018-03-11 05:00:00+00,intuit,232545
3247888,2018-03-11 05:00:00+00,dollartree,2488052
3247923,2018-03-11 05:00:00+00,MarvellSemiconductor,1873
3247932,2018-03-11 05:00:00+00,siriusxm,1266167
3247961,2018-03-11 05:00:00+00,fastenalcompany,19939
3248089,2018-03-11 05:00:00+00,Fiserv,14102
